id,onstreet_spots,offstreet_spots
-10774833#1,8,NA
-10774833#2,8,NA
-10774833#3,14,NA
-10774938,10,NA
-1077498911#0,44,NA
-1077498911#1,24,NA
-1077498912#0,17,NA
-1077498912#1,19,NA
-1077498913,71,NA
-10775108#0,22,NA
-10775108#1,30,NA
-10775108#2,14,NA
-10775108#3,3,NA
-1077516457#0,15,NA
-1077516457#1,15,NA
-1077520784,3,NA
-1077520786,1,NA
-1077520788,16,NA
-10776287,14,NA
-10776579#0,12,NA
-10776579#1,22,NA
-10776612#0,33,NA
-10776612#1,34,85
-10776612#2,9,NA
-10776667#0,16,NA
-10776740#0,15,NA
-10776740#1,24,NA
-10776740#2,16,NA
-10776740#3,41,17
-1077777593#0,9,NA
-10778334,39,NA
-10778576#0,23,13
-10778576#1,6,NA
-10778716#1,14,NA
-10778716#2,18,NA
-10778759,11,NA
-10780525#0,23,NA
-10780525#1,13,15
-10780543,22,NA
-10780554,1,NA
-10781132#0,7,NA
-10781132#1,16,NA
-10781132#2,15,NA
-10781132#3,15,NA
-10781168#0,6,NA
-1078174626,23,NA
-107854355,30,NA
-1078796154,12,NA
-1078864704,5,NA
-1078972931#2,32,NA
-1078979367,13,NA
-1078979369,19,NA
-1078983100#0,24,NA
-1078983582#4,20,NA
-1078983583#2,46,NA
-1079054090,29,NA
-1079127211,26,27
-1079225407,51,NA
-1079225942#0,9,NA
-1079227983,30,71
-1079228518,34,65
-1079228564,31,NA
-1079228635,19,NA
-1079233694,12,NA
-1079233854#0,38,NA
-1079233854#1,17,NA
-1079234005,19,NA
-1079234339,17,NA
-1079234429,23,NA
-1079234430,35,NA
-1079234453#0,5,NA
-1079234453#1,16,NA
-1079234592,31,NA
-1079234606,25,NA
-1079234970#0,13,NA
-1079234970#1,25,NA
-1079235297#2,10,NA
-1079236617#0,15,NA
-1079236617#1,27,NA
-1079247911,18,107
-1079248042,91,NA
-1079249169,14,NA
-1079249458#0,13,NA
-1079249458#1,9,NA
-1079256593#0,3,NA
-1079256595#0,6,NA
-1079386620#2,26,NA
-1079399627,20,NA
-1079413946,36,NA
-1079440909#2,43,8
-1079442886,12,NA
-1079491755#1,18,NA
-1079491985#0,19,NA
-1079492735,10,NA
-1079493068#0,64,NA
-1079493418#0,10,NA
-1079493538#0,5,NA
-1079493538#1,13,NA
-1079493538#2,9,NA
-1079559743#0,17,NA
-1079661312,2,NA
-1079709072,46,NA
-1079758387,32,NA
-1079762778#1,24,4
-1079762805#0,15,12
-1079762805#2,15,5
-1079900449,35,NA
-1079900451,6,NA
-1079983417,17,NA
-1079985610,5,NA
-1079985614,24,NA
-1080198781,8,NA
-1080200810#2,24,NA
-1080201091,45,NA
-1080299689#2,69,10
-1080299689#3,3,NA
-1080299809#0,22,NA
-1080299809#3,19,29
-108031933#2,22,NA
-108037688,28,NA
-1080688904,18,NA
-1080689149,16,NA
-1080689208,18,NA
-1080689481#0,3,NA
-1080689481#1,6,NA
-1080946396,25,NA
-1080946505#0,9,NA
-1080946505#1,15,NA
-1080947049,19,NA
-1080947050,1,NA
-1080947233#0,11,NA
-1080947237#0,15,NA
-1080947307,40,NA
-1081089262,6,NA
-1081168711,17,NA
-1081170842,17,NA
-1081328158,14,198
-1081404951,24,NA
-1081404952,32,NA
-1081624462,23,NA
-1081624466,9,NA
-1081624486#2,31,9
-1081624520,50,NA
-1081679472,15,NA
-1081727207,39,NA
-1081727209,32,NA
-1082020570,5,NA
-1082080831,31,NA
-1082158971,1,NA
-1082168169#0,9,NA
-1082168181,29,NA
-1082236078,3,NA
-1082280838,20,NA
-1082323749#0,10,NA
-1082327477,41,NA
-1082327495,40,NA
-1082327521,32,NA
-1082346484,14,NA
-1082346487,8,NA
-1082452681#0,26,NA
-1082452681#1,15,NA
-1082478163,43,NA
-1082490294,12,NA
-1082490849,19,NA
-1082491709,15,NA
-1082503410#0,47,NA
-1082503410#1,15,NA
-1082503410#2,3,NA
-1082503410#3,3,NA
-1082503410#4,3,NA
-1082503411#2,12,NA
-1082503411#3,51,82
-1082505502#0,12,NA
-1082505502#1,7,NA
-1082537797,42,NA
-1082631359,14,NA
-1082631360,5,NA
-1082803754,2,NA
-1083226619#0,60,35
-1083226619#1,3,NA
-1083346203,56,NA
-1083346206,20,18
-1083346207,54,NA
-1083346216#0,35,NA
-1083346216#1,2,NA
-1083506538,25,36
-1083523410#1,22,NA
-1083527067#0,14,NA
-1083532798#2,43,NA
-1083535036#2,8,NA
-1083535037,6,NA
-1083535999,41,NA
-1083536965#2,44,NA
-1083537973#2,4,NA
-1083558776,7,NA
-1083558787,5,NA
-1083607429,2,NA
-1083607488#0,10,NA
-1083614719,6,NA
-1083614721,26,NA
-1083614733,61,NA
-1083614744#1,24,NA
-1083617993,36,78
-1083705169,1,NA
-1083705170,2,NA
-1083722299,26,NA
-1083722301#0,38,NA
-1083722310,2,NA
-1083722320#0,19,NA
-1083722320#1,2,NA
-1083729262,4,NA
-1083736841,34,NA
-1083736845,2,NA
-1083736846,30,NA
-1083736848#0,19,NA
-1083737429#0,33,NA
-1083737429#1,29,NA
-1083739216,20,NA
-1083746142,60,NA
-1083747763,36,NA
-1083747792,9,NA
-1083748511,21,NA
-1083979972#1,12,NA
-1084094075#2,16,NA
-1084094076#0,12,NA
-1084238971,171,NA
-1084263860,18,NA
-1084267029,47,NA
-1084268695,1,NA
-1084268756#0,6,NA
-1084270206,1,NA
-1084426410#2,22,37
-1084508863,11,NA
-1084541574,50,NA
-1084564789,3,NA
-1084564792#0,1,NA
-1084564792#1,2,NA
-1084564792#2,14,NA
-1084564794,12,NA
-108457516#0,46,NA
-1084576741#0,3,NA
-1084596109,0,NA
-1084601712#0,50,NA
-1084603651,3,NA
-1084636715#0,0,NA
-1084636715#1,1,NA
-1084636743#0,1,NA
-1084636743#1,2,NA
-1084653617,2,NA
-1084653623,2,NA
-1084685436,1,NA
-1084702199#0,10,NA
-1084702199#1,12,21
-1085132033#0,98,44
-1085176737,31,NA
-1085424252,6,NA
-1085429386,22,NA
-1085466045,3,NA
-1085545995#0,10,NA
-1085545998#0,18,NA
-1085545998#1,28,NA
-1085546004#1,27,NA
-1085549713#0,9,NA
-1085549713#1,8,NA
-1085555618,6,NA
-10855652,2,NA
-10856598,8,NA
-1085664147,8,NA
-1085753888,19,14
-1085775716#2,21,NA
-1085775716#5,52,25
-1085777065,24,NA
-1085840060#1,12,29
-1085840060#2,15,NA
-1085843754#0,38,NA
-1085843754#1,10,NA
-1085846960,15,NA
-1085847063#0,14,NA
-1085847063#1,13,NA
-1085847090#1,18,NA
-1085847090#2,6,NA
-1085847365,6,NA
-1085847385,19,NA
-1085847388,3,NA
-1085989394,24,NA
-1086002255,6,NA
-1086032980,12,NA
-1086032981#0,43,NA
-1086032981#1,27,NA
-1086032982,9,NA
-10861731,41,NA
-1086217583#0,17,NA
-1086217583#1,15,184
-1086252052#0,37,NA
-1086252054,36,NA
-1086257064,12,NA
-1086261028,17,NA
-10863267#1,15,NA
-10863267#2,11,NA
-10863267#3,7,NA
-10863267#4,4,NA
-10863267#5,37,NA
-1086328830,27,NA
-1086331704,9,NA
-1086341295,51,NA
-1086341297,34,NA
-1086431431,14,11
-1086432672,25,NA
-1086435470,24,NA
-10864589,19,NA
-1086565604#0,2,NA
-1086565604#1,1,NA
-1086613182,21,NA
-1086616391,18,NA
-1086792639,10,NA
-1086792944,31,NA
-1086793032,21,NA
-1086945896,23,NA
-1086948907,17,NA
-1086948908#0,11,NA
-1086948908#1,27,NA
-1087069049,28,NA
-1087139379,36,NA
-1087140235#0,1,NA
-1087140235#1,12,NA
-1087144825#0,13,NA
-1087144825#1,3,NA
-1087160457,8,NA
-1087160458,8,NA
-1087160471,8,NA
-1087160483,7,NA
-1087160495,8,NA
-1087160496#0,20,NA
-1087160496#1,16,NA
-1087160496#2,17,NA
-1087160497,8,NA
-1087232233#0,5,NA
-1087315648,14,NA
-1087315687#0,16,NA
-1087325890#0,9,NA
-1087383172,4,NA
-108740345,21,NA
-1087405000#0,6,NA
-1087405000#1,10,NA
-1087422164,13,NA
-1087431004,15,NA
-1087443834,21,49
-1087443835,26,NA
-1087444217#0,10,NA
-1087444217#1,35,42
-1087444218,8,NA
-1087449396,4,NA
-1087450538,22,NA
-1087451347,35,NA
-1087453334,6,NA
-1087488129,16,NA
-1087556189,29,NA
-1087625055,7,NA
-1087629107,7,NA
-1087629109,8,NA
-1087633828,6,NA
-1087640137,9,NA
-1087640138,8,NA
-1087646670,13,30
-1087671068#0,25,NA
-1087671068#1,9,NA
-1087682389,14,NA
-1087682546,16,NA
-1087687359,42,NA
-1087689484,18,NA
-1087690146,14,NA
-1087696563,12,NA
-1087698783,14,NA
-1087702438,7,NA
-1087718444,56,NA
-1087723972,7,NA
-1087723975,39,NA
-1087728564,19,NA
-1087910405,14,122
-1087913327,8,NA
-1087913333#0,17,NA
-1087913333#1,7,NA
-1087913334,23,NA
-1087918330,7,NA
-1087930891#0,19,NA
-1087931050,47,70
-1087931713,12,NA
-1087932371#0,55,NA
-1087932371#1,1,NA
-1087944685#0,11,NA
-1087944685#1,9,NA
-1087944688,8,NA
-1087944694,12,NA
-1087944695,5,NA
-1087946377#0,4,NA
-1087955695,7,NA
-1087955698,27,NA
-1087955699,6,NA
-1088033150,7,74
-1088103289#0,11,NA
-1088103289#1,22,NA
-1088103289#2,25,NA
-1088103310#0,13,NA
-1088103310#1,8,NA
-1088103485#0,27,NA
-1088103485#1,28,NA
-1088103485#2,31,NA
-1088103589,18,NA
-1088105040#0,29,NA
-1088105040#1,12,NA
-1088105040#2,7,NA
-1088105040#3,7,NA
-1088105040#4,28,NA
-1088105053#0,25,NA
-1088105053#1,7,NA
-1088105054,16,NA
-1088105294,19,NA
-1088105295,18,NA
-1088106169,18,NA
-1088106209,42,NA
-1088106930,21,NA
-1088106931,49,NA
-1088106932#0,19,NA
-1088106932#1,20,NA
-1088331559,36,NA
-1088331562,36,9
-1088331563#0,36,NA
-1088331564,31,NA
-1088333805,31,NA
-1088355369,39,66
-1088367222,14,NA
-1088381124,3,NA
-1088469603,19,NA
-1088517981#0,29,NA
-1088531095#0,17,130
-108857060,3,NA
-1088643267,5,NA
-1088656811#0,3,NA
-1088656812#0,20,NA
-1088673123#0,20,NA
-1088714965#2,8,NA
-1088714990#1,12,NA
-1088719677,13,NA
-1088792240,15,NA
-1088792424,7,NA
-1088792427,23,NA
-1088792428,34,NA
-1088792470,19,NA
-1088792615,24,NA
-1088841700,25,NA
-1088841701,22,NA
-1088974956,5,NA
-1088977693,8,NA
-1088977694,16,NA
-1089023978#0,7,NA
-1089023981,37,NA
-1089025281,60,11
-1089082483#0,14,NA
-1089097983,56,NA
-1089193772,2,NA
-1089244343,14,11
-1089397276,13,NA
-1089397292,7,NA
-1089397353,28,NA
-1089397425,19,NA
-1089397847,32,NA
-1089409019,20,NA
-1089432384#1,39,NA
-1089432665,24,NA
-1089432666,29,NA
-1089457015,42,NA
-1089457022,32,45
-1089457028,9,NA
-1089457036#2,35,9
-1089461664,20,NA
-1089461665,4,NA
-1089461666,4,NA
-1089481116#0,23,NA
-1089481116#1,10,NA
-1089481117,14,NA
-1089509254,7,NA
-1089509260,3,NA
-1089509263,11,NA
-1089536050,7,NA
-1089545365,40,NA
-1089596628,3,NA
-1089609178#0,16,NA
-1089609178#1,3,NA
-1089609186,18,NA
-1089609197,4,NA
-1089609209,15,NA
-1089629972,23,NA
-1089659170,18,NA
-1089659888,16,NA
-1089661813,23,NA
-1089665158,25,108
-1089666357,79,NA
-1089672262#0,8,NA
-1089672262#4,19,NA
-1089672834#2,37,46
-1089694870,2,NA
-1089694871,18,NA
-1089694877,24,NA
-1089694882,11,3
-1089696695,34,24
-1089784246#2,29,NA
-1089784254#0,29,NA
-1089784254#1,14,NA
-1089784275,16,NA
-1089790135,35,NA
-1089790140,6,NA
-1089790142,8,NA
-1089790144,2,47
-1089794872,18,NA
-1089814413#0,31,NA
-1089814413#1,14,NA
-1089814419,4,NA
-1089814421#0,6,NA
-1089814422#0,11,NA
-1089814423,14,NA
-1089814425,31,NA
-1089873571,1,NA
-1089873576,9,NA
-1089878442,15,NA
-108988468#0,29,NA
-108988468#1,1,NA
-1089983343,28,NA
-1089983346,16,NA
-1089983347,10,NA
-1089983349,29,NA
-1089983350,30,NA
-1089983358,2,NA
-1089985876,36,NA
-1090149873,16,21
-1090233551,19,NA
-1090233555,6,NA
-1090404625#2,8,NA
-1090603292,45,NA
-1090676477#0,3,NA
-1090676477#1,23,NA
-1090690440#0,1,NA
-1090690440#1,1,NA
-1090738580#1,19,NA
-1090738971#0,1,NA
-1090738971#2,5,88
-1090745698#0,9,NA
-1090747843,11,NA
-1090783726,3,NA
-1090928115,8,NA
-1090941698,9,NA
-1090941701,6,NA
-1090941702,15,NA
-1090949003#0,28,NA
-1090950860,22,NA
-1090955051#0,29,NA
-1090955051#1,14,NA
-1090955051#2,4,NA
-1090966323,48,NA
-1090997276,49,NA
-1091024215,64,104
-1091026661,37,NA
-1091047289#0,10,NA
-1091047289#1,9,NA
-1091087765,3,NA
-1091087768,10,NA
-1091087774#0,1,NA
-1091087774#1,6,NA
-1091199059,18,NA
-1091263978,30,NA
-1091353196,18,NA
-1091356268,31,NA
-1091520266,21,NA
-1091569975#0,21,NA
-1091635412,35,NA
-1091642553,6,NA
-1091642554,8,NA
-1091642555,4,NA
-1091642556#0,14,NA
-1091642556#1,12,NA
-1091642557,4,NA
-1091647608,17,NA
-1091697620,28,4
-1091708005,3,NA
-1091713472,20,NA
-1091713473#0,3,NA
-1091713473#1,3,NA
-1091803201#0,19,NA
-1091804127,32,NA
-1091804556,52,NA
-1091805997,16,NA
-1091806069,16,NA
-1091806366,10,NA
-1091866611,19,22
-1091868005,48,NA
-1091868404#2,19,NA
-1092047884#0,19,NA
-1092047884#1,18,NA
-1092051612#0,26,NA
-1092051612#1,20,NA
-1092052417#0,17,NA
-1092052417#1,14,20
-1092052418,10,15
-1092192990,1,NA
-1092194681,48,NA
-1092194689,25,NA
-1092194756#2,40,23
-1092206625,24,NA
-1092206626,7,NA
-1092222522,25,NA
-1092310513#0,20,NA
-1092310513#1,11,NA
-1092333466,22,NA
-1092334556,4,NA
-1092334674,3,NA
-1092452486,1,NA
-1092461968,18,NA
-1092461977,17,NA
-1092544136,14,NA
-1092550788,4,NA
-1092554245,61,NA
-1092568029,14,NA
-1092589147,23,NA
-1092600540,1,NA
-1092602644#0,2,NA
-1092602644#1,11,NA
-1092632094,14,NA
-1092634268,22,NA
-1092635545,26,NA
-1092645062,11,NA
-1092645063,13,NA
-1092645064#2,8,NA
-1092669588,29,NA
-1092669589#2,21,NA
-1092669931,34,71
-1092670100,44,NA
-1092670150,45,NA
-1092670152,12,NA
-1092670162,31,NA
-1092670183#0,12,NA
-1092670183#1,7,NA
-1092670183#2,14,NA
-1092670183#3,6,NA
-1092670184#0,23,NA
-1092670184#1,16,NA
-1092670193#0,17,NA
-1092670193#1,6,NA
-1092670193#2,16,NA
-1092843560,25,NA
-1092937450#0,10,NA
-1092937450#1,17,NA
-1093029899#0,32,NA
-1093029899#1,1,NA
-109303706#0,14,NA
-109303706#1,18,NA
-1093045352#2,5,NA
-1093045352#3,3,28
-1093065755,28,NA
-1093094003,44,105
-1093106074,10,NA
-1093127541,31,NA
-1093127542,28,NA
-1093233283,40,NA
-1093292968#0,10,NA
-1093296103,28,NA
-1093348938,2,NA
-1093348940,1,NA
-1093355469,22,NA
-1093377472,63,NA
-1093431648,53,NA
-1093431658,43,NA
-1093431662,39,9
-1093431676,34,NA
-1093431681,23,NA
-1093481106,11,NA
-1093494462,26,NA
-1093494468,11,NA
-1093494470,20,NA
-1093494471,10,NA
-1093530367#0,4,NA
-1093533103#0,21,NA
-1093533104#0,3,NA
-1093538781,15,NA
-1093548834#0,17,NA
-1093549448#0,25,NA
-1093549448#1,11,NA
-1093550700,24,34
-1093565982,16,NA
-1093565984,13,NA
-1093565985,24,NA
-1093565988,17,NA
-1093565989,30,NA
-1093565992,13,NA
-1093572875,22,NA
-1093597908,19,NA
-1093597996,7,NA
-1093597997,21,NA
-1093614722,13,NA
-1093614723,23,NA
-1093656441,9,NA
-1093730526,1,NA
-1093730529,9,NA
-1093730542,11,NA
-1093740391,8,NA
-1093802870,14,NA
-1093802872,5,NA
-1093907098,13,NA
-1093907101#1,38,NA
-1093907113,23,NA
-1093907162#0,11,NA
-1093907162#1,12,NA
-1093907163#0,10,NA
-1093907163#1,10,NA
-1093907166#0,21,NA
-1093907167,12,NA
-1093907204#1,16,NA
-1093907208,15,NA
-1093907215,12,NA
-1093953519#0,5,NA
-1093953520,3,NA
-1094012343,3,NA
-1094012345,2,NA
-1094052276#2,29,NA
-10940606,15,NA
-1094233981,32,NA
-1094234009,26,NA
-1094234104,17,NA
-1094260453,45,NA
-10942985,43,29
-10943732#0,26,NA
-10943732#1,16,NA
-10943732#2,17,NA
-10943907#0,11,NA
-10943907#1,23,NA
-1094395962,4,NA
-10943971,6,NA
-1094423252#0,13,NA
-10945009#0,27,NA
-10945009#1,17,NA
-10945137,27,NA
-10945259,22,NA
-1094529354,10,NA
-1094529370,8,NA
-1094529379,21,NA
-1094529397,12,NA
-1094529398,12,NA
-1094529406,16,NA
-1094529412#0,19,NA
-1094529413,56,NA
-1094529702,25,NA
-1094529703,26,NA
-1094529705,12,NA
-1094529720,22,NA
-1094529722#0,11,NA
-1094529722#1,9,NA
-1094529723,7,NA
-1094529726,17,NA
-1094529727,10,NA
-1094529728,17,NA
-1094529729#0,33,NA
-1094529730,11,NA
-1094666591,2,NA
-1094666592,1,NA
-1094774004,39,NA
-10947989,152,62
-10948718#0,11,NA
-10948806#0,21,NA
-10948806#1,8,NA
-10948806#2,22,15
-10949205,4,NA
-10950037,6,NA
-10950131,25,NA
-10950296#0,29,NA
-10950296#1,26,25
-10950296#2,4,NA
-109504849,130,NA
-1095082967,10,NA
-1095128969,12,NA
-10951433#0,7,NA
-10951433#1,22,13
-1095165471,18,NA
-1095165492,35,NA
-1095165509,15,NA
-1095165510,17,NA
-1095165528,15,NA
-1095165529#0,18,NA
-1095165529#1,16,NA
-1095171390,15,NA
-10952802#1,17,NA
-1095291370,4,NA
-1095295158,6,NA
-1095295160,3,NA
-1095295161#2,9,NA
-1095306840#1,25,NA
-10953274#1,4,NA
-10953274#2,5,NA
-10953274#3,15,NA
-10953274#4,5,NA
-10953321#0,6,NA
-10953348,19,NA
-1095339168#2,4,NA
-10953410#0,22,NA
-10953410#1,20,NA
-10953662,41,NA
-1095395133,4,NA
-1095395136,8,NA
-1095395137,10,NA
-1095395142#0,72,NA
-1095395142#2,27,NA
-1095395144,2,NA
-1095407470,3,NA
-1095407474,30,NA
-109541372,27,NA
-1095446561,1,NA
-1095527715,10,NA
-1095583429,2,NA
-1095617246,12,NA
-1095617253,10,NA
-1095644093,29,NA
-1095644096#2,11,NA
-1095644098,18,NA
-1095644099,13,NA
-1095644105,19,NA
-1095644106,22,NA
-1095644109#3,11,NA
-1095644110,10,NA
-1095644111#0,32,NA
-1095763090,3,NA
-1095763091,30,NA
-1095763092#0,24,NA
-1095783283,4,NA
-1095789858,18,NA
-1095789869,29,NA
-1095869689,4,NA
-1095918847#0,38,NA
-1095918847#1,40,40
-109612314#0,33,NA
-109612314#1,11,NA
-109612320#3,36,27
-1096195793,3,NA
-1096205613,9,NA
-1096319242,19,NA
-1096319248,24,NA
-1096319264,22,NA
-1096400856,4,NA
-1096514991,16,NA
-1096514993,16,NA
-1096656032#0,32,NA
-1096656033#0,5,NA
-1096664770,40,NA
-1096664771,23,NA
-1096666763#0,24,NA
-1096666763#1,9,NA
-1096666764,36,NA
-1096685311,6,NA
-1096707407,18,NA
-1096707411,27,NA
-1096709555,19,NA
-1096854464,14,NA
-1096912801,26,NA
-1096912812,16,NA
-1096922754,1,NA
-1096927750#0,2,NA
-1096927750#1,1,NA
-109694466#0,6,NA
-109694466#1,4,NA
-1096948713,7,NA
-1096949316,10,NA
-1096956259,12,NA
-1097101106,1,NA
-1097101107,5,NA
-1097160403,5,34
-1097223934#0,10,NA
-1097263684,22,13
-1097265127,22,NA
-1097265791,26,NA
-1097267247,45,NA
-1097287802,40,NA
-1097289880#0,27,NA
-1097289880#1,12,NA
-1097304404#0,11,NA
-1097304404#1,12,NA
-1097304405#0,4,NA
-1097304405#1,40,NA
-1097304411#2,6,NA
-1097313359#2,13,NA
-1097313405,15,NA
-1097421914#0,17,NA
-1097421914#1,17,NA
-1097421914#2,6,10
-1097421914#3,13,NA
-1097421915#0,19,113
-1097465357,16,NA
-1097469371,6,NA
-1097470714,13,NA
-1097482030,19,NA
-1097492672,42,NA
-1097492675#0,32,NA
-1097492675#1,16,NA
-1097608873,25,NA
-1097611130,11,NA
-1097611131,26,NA
-1097611132,21,NA
-1097611135,11,NA
-1097611136,6,NA
-1097655433,24,NA
-1097668461,12,NA
-1097677078,11,NA
-1097677460,26,NA
-109767908#1,13,NA
-109767908#2,24,NA
-1097685283,16,NA
-1097689292,10,NA
-1097689717,8,NA
-1097694033#1,20,NA
-1097702893,5,10
-1097924830,28,NA
-1097940652,25,NA
-1097944126#1,92,NA
-1098000406,2,NA
-1098142662,14,NA
-1098142667,17,NA
-1098142671,21,NA
-1098145647#0,2,NA
-1098145647#1,2,NA
-1098145651,56,NA
-1098145653#0,2,NA
-1098152063,12,NA
-1098152075,20,17
-1098152076,23,NA
-1098209264,15,NA
-1098281964,25,NA
-1098281965,15,NA
-1098325555,33,NA
-1098325557#0,18,NA
-1098325557#1,18,NA
-1098372960,11,NA
-1098427815#0,19,NA
-1098427815#1,18,NA
-1098427815#2,22,NA
-1098427815#3,6,NA
-1098427815#4,9,NA
-1098427816,9,NA
-1098427834#0,11,NA
-1098427834#1,28,NA
-1098427835,39,NA
-1098444307,23,NA
-1098447838,20,17
-1098447839,12,NA
-1098566017,4,57
-1098566221,13,NA
-1098566377,12,NA
-1098566378,3,NA
-1098595194,48,NA
-1098704068,23,NA
-1098704076,10,NA
-1098707979,43,NA
-1098726633#0,11,NA
-1098726634,14,NA
-1098728922,20,NA
-1098728923,26,NA
-1098728925#0,35,NA
-1098728925#1,31,NA
-1098755129,6,NA
-1098757329,17,NA
-1098765713,8,NA
-1098766216#0,14,NA
-1098766216#1,11,NA
-1098766218,18,NA
-1098845686,21,NA
-1098856682#0,31,NA
-1098856696,3,NA
-1098856743,15,NA
-1098856744,8,NA
-109894166#1,25,NA
-1098965635,5,NA
-1098965648#0,15,NA
-1098976220,12,NA
-1098976221,15,NA
-1098982713,18,NA
-109902441,18,NA
-10991305,30,NA
-109918085,4,NA
-109918086#0,2,NA
-109918086#1,2,NA
-109918087#0,87,NA
-1099222714#2,15,NA
-10994380#0,18,NA
-10994380#1,10,NA
-10994544#0,18,NA
-10994544#1,11,NA
-10994621,6,NA
-10994625#1,1,NA
-10994739,2,NA
-10994883#1,10,NA
-10994883#2,33,NA
-10994916#0,18,NA
-10994916#1,12,NA
-1099497920,80,NA
-10995304#0,13,NA
-10995304#1,14,NA
-10995304#2,15,NA
-10995304#3,15,NA
-10995304#4,14,NA
-10995304#5,14,NA
-10995390#0,10,59
-10995390#1,15,NA
-10995390#2,15,NA
-10995479,23,NA
-10995524#0,19,NA
-10995524#1,15,NA
-10995578#0,15,NA
-10995578#1,15,NA
-10995646#0,5,NA
-10995646#1,9,NA
-10995848#0,15,NA
-10995848#1,5,NA
-1099616769,35,NA
-1099617464,24,NA
-1099638666,23,NA
-1099639390,15,NA
-1099799730,7,NA
-1099799746,39,NA
-1099800532#2,12,NA
-1099800637,19,NA
-1099800920,6,NA
-1099803419,8,NA
-10999475,3,NA
-10999901#1,18,NA
-11000137#1,37,NA
-11000386#0,6,NA
-11000386#1,15,NA
-11000386#2,9,NA
-11001451,11,NA
-1100618198,7,NA
-1100621143,7,NA
-1100624006,37,NA
-1100630650,18,NA
-1100646719,31,NA
-1100646850,29,67
-1100646881,31,NA
-1100646919,31,NA
-1100646924,28,NA
-1100646993,30,NA
-1100646994,27,NA
-1100647005,43,NA
-1100651576,12,NA
-1100654787,16,NA
-1100681911,8,NA
-1100699213,8,NA
-1100713915,37,NA
-1100717697,9,NA
-1100723921,19,NA
-1100726698,33,NA
-11007525,78,NA
-11007548,8,NA
-11007801#0,6,NA
-11007801#1,14,NA
-11007801#2,15,NA
-11007801#3,18,NA
-1100784732#1,40,106
-11007849#0,11,NA
-11007849#1,43,NA
-11007849#2,10,NA
-11007849#3,55,NA
-1100785868,26,16
-1100786084,51,NA
-1100786213#0,19,NA
-1100786213#1,18,NA
-1100787594,44,22
-1100787596,27,NA
-1100789319,34,NA
-1100791905#1,23,NA
-1100792594,9,NA
-1100798907,6,NA
-11008123#0,8,NA
-11008123#1,13,NA
-11008123#2,54,NA
-11008206#0,20,NA
-11008206#1,39,NA
-1100822610,19,NA
-1100822834,22,NA
-11008373#0,6,NA
-11008373#1,4,NA
-11008373#2,2,NA
-11008388#0,1,NA
-11008388#1,20,NA
-11008388#2,10,NA
-11008433#0,8,NA
-11008433#1,5,NA
-11008433#2,49,NA
-11008433#3,16,NA
-11008433#4,4,NA
-11008433#5,3,NA
-11008510,34,NA
-11008589#0,13,NA
-11008589#1,47,NA
-1100882225,19,NA
-1100883334,62,NA
-1100884511#0,27,NA
-1100884512,11,NA
-11008961#0,41,NA
-11008961#1,23,NA
-11008961#2,10,NA
-11008961#3,9,NA
-11008961#4,18,NA
-1100903092,52,NA
-11009076,36,NA
-11009143,21,NA
-11009167#0,28,NA
-11009167#1,12,NA
-11009167#2,12,NA
-11009179,14,22
-11009203,23,NA
-11009244#0,19,NA
-11009244#1,18,NA
-11009307#0,28,NA
-11009307#1,21,NA
-11009307#2,10,NA
-11009307#3,8,NA
-11009307#4,8,NA
-11009307#5,27,NA
-11009381#0,21,NA
-11009381#1,17,NA
-11009398#0,17,NA
-11009398#1,21,NA
-11009402,31,NA
-11009426,22,NA
-11009464,128,NA
-1100946910,29,NA
-1100949556,14,NA
-1101002520#0,4,NA
-1101002520#1,9,NA
-1101002520#2,5,NA
-1101002520#3,3,NA
-1101009830#1,4,NA
-1101009908,34,NA
-1101009911,25,NA
-1101010196#0,35,NA
-1101010197,35,NA
-1101010198,20,NA
-1101041056,20,NA
-1101059958,22,NA
-1101060885#1,68,8
-1101060970,58,NA
-1101061001,59,18
-1101061545#1,39,NA
-1101061556#1,49,NA
-1101061557#2,25,NA
-1101061994#1,39,NA
-1101062305#1,39,NA
-1101062858#1,4,NA
-1101063186#1,3,NA
-1101063188#1,26,NA
-1101063188#3,3,NA
-1101065579,12,NA
-1101065798#1,11,NA
-1101065982#1,21,NA
-1101071565,25,NA
-1101071971,30,NA
-1101072355#1,32,NA
-1101072592#1,32,NA
-1101083333#1,4,NA
-1101185157,26,NA
-1101186016#1,11,NA
-1101188114,5,NA
-1101189114,87,NA
-1101189189#1,15,NA
-1101189220#1,28,NA
-1101189360,50,39
-1101189361#1,16,NA
-1101189579,33,NA
-1101189714,25,NA
-1101189715,7,NA
-1101189743,24,NA
-1101189749,25,NA
-1101190051#1,36,NA
-1101200721#1,13,NA
-1101200759,18,NA
-1101200760#1,14,NA
-1101200769,27,NA
-1101200865#0,23,NA
-1101200866,24,NA
-1101200868#2,49,NA
-1101200914#1,25,NA
-1101202244,24,1
-1101202374#1,23,21
-1101202375#1,3,NA
-1101203537#0,8,NA
-1101203537#1,16,NA
-1101203537#2,17,NA
-1101203537#3,16,NA
-1101203538#1,35,NA
-1101273757,31,NA
-1101274443,17,NA
-1101274977,37,NA
-1101287654,28,10
-11013506#0,16,NA
-11013506#1,17,NA
-11013635#0,17,NA
-11013635#1,27,NA
-11013635#2,27,NA
-11013635#3,19,NA
