pattern	0+	5+	10+	15+	20+	25+	30+	35+	40+	45+	50+	55+	60+
work_1800.0---leisure_600.0	7	11	8	5	5	5	1	1	1	1	1	0	2
work_1800.0---leisure_6000.0	0	1	0	1	0	0	0	0	0	0	0	0	0
work_1800.0---other_1200.0	2	4	1	0	0	0	1	0	1	0	0	0	0
work_1800.0---other_1800.0	0	3	1	2	0	1	0	0	0	0	0	0	1
work_1800.0---other_21000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_1800.0---other_2400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_1800.0---other_3000.0	1	0	1	0	0	0	0	0	0	0	0	0	0
work_1800.0---other_4200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_1800.0---other_5400.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_1800.0---other_600.0	1	2	3	1	3	1	0	0	0	1	0	0	0
work_1800.0---other_6000.0	1	0	1	1	0	0	0	0	0	0	0	0	0
work_1800.0---pt interaction	15	24	10	3	0	0	0	0	0	0	0	0	0
work_1800.0---ride interaction	23	2	0	0	0	0	0	0	0	0	0	0	0
work_1800.0---shopping_1200.0	1	1	2	1	0	2	0	0	0	0	0	0	0
work_1800.0---shopping_1800.0	0	3	2	0	0	0	0	0	0	0	0	0	0
work_1800.0---shopping_2400.0	0	1	0	2	0	0	0	0	0	0	0	0	0
work_1800.0---shopping_3000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_1800.0---shopping_3600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_1800.0---shopping_4800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_1800.0---shopping_600.0	5	8	10	6	2	2	0	1	0	1	0	0	0
work_1800.0---work_1200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
work_1800.0---work_1800.0	0	0	0	1	1	0	0	0	0	0	0	0	1
work_1800.0---work_18600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_1800.0---work_21600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_1800.0---work_22800.0	0	0	1	0	0	0	1	0	0	0	0	0	0
work_1800.0---work_31200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_1800.0---work_4800.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_1800.0---work_5400.0	0	1	0	0	1	0	0	0	0	0	0	0	0
work_1800.0---work_6600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_1800.0---work_7200.0	1	0	0	1	0	0	0	0	0	0	0	0	0
work_1800.0---work_7800.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_1800.0---work_9600.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_18000.0---car interaction	161	27	4	2	0	0	1	0	0	0	0	0	0
work_18000.0---home_1200.0	0	0	1	0	1	0	0	0	0	1	0	0	0
work_18000.0---home_13800.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_18000.0---home_15000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_16800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18000.0---home_1800.0	0	0	0	0	0	0	0	1	0	0	0	0	1
work_18000.0---home_3000.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_18000.0---home_3600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18000.0---home_4800.0	0	0	0	0	0	1	1	0	0	0	0	0	0
work_18000.0---home_48600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_18000.0---home_51000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_53400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_56400.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_18000.0---home_58200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_18000.0---home_58800.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_18000.0---home_600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_6000.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_18000.0---home_61200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_18000.0---home_63600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_64200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18000.0---home_67200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18000.0---home_72000.0	0	0	0	0	0	1	1	0	0	1	0	0	0
work_18000.0---home_73800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18000.0---home_74400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18000.0---home_75600.0	0	0	0	2	0	0	0	0	0	0	0	0	0
work_18000.0---home_76200.0	0	0	1	1	0	0	0	0	0	0	0	0	0
work_18000.0---home_76800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---home_78000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18000.0---home_78600.0	0	0	0	1	0	1	0	0	0	0	0	0	0
work_18000.0---home_79200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---leisure_1200.0	0	3	0	0	1	0	0	1	0	0	0	0	0
work_18000.0---leisure_1800.0	1	2	1	1	1	0	0	0	0	0	0	0	0
work_18000.0---leisure_2400.0	0	0	0	1	0	1	0	0	0	0	0	0	0
work_18000.0---leisure_3600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_18000.0---leisure_4200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_18000.0---leisure_4800.0	0	0	0	0	1	0	0	0	0	0	0	0	1
work_18000.0---leisure_600.0	3	4	1	2	1	3	0	0	0	0	0	0	0
work_18000.0---other_1200.0	0	0	1	1	0	0	0	0	0	0	0	0	0
work_18000.0---other_1800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_18000.0---other_2400.0	0	0	0	1	1	0	0	0	0	0	0	0	0
work_18000.0---other_3600.0	0	1	0	0	0	0	0	1	0	0	0	0	0
work_18000.0---other_600.0	0	1	1	1	0	0	0	0	0	0	0	0	0
work_18000.0---pt interaction	15	23	15	8	3	0	0	0	0	0	0	0	0
work_18000.0---ride interaction	24	1	0	0	0	0	0	0	0	0	0	0	0
work_18000.0---shopping_1200.0	0	2	0	1	1	0	0	0	0	0	0	0	0
work_18000.0---shopping_12000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---shopping_1800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18000.0---shopping_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_18000.0---shopping_600.0	0	3	1	1	0	0	0	0	0	0	0	0	0
work_18000.0---work_1200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_18600.0---car interaction	143	26	9	6	2	1	1	0	0	0	0	0	0
work_18600.0---home_10800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---home_1200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_18600.0---home_1800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---home_3600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_18600.0---home_4800.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---home_51600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_18600.0---home_52200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---home_57600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18600.0---home_58200.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---home_6000.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_18600.0---home_60000.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_18600.0---home_60600.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---home_62400.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_18600.0---home_63000.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_18600.0---home_64200.0	0	0	0	0	1	0	0	0	0	1	0	0	0
work_18600.0---home_66000.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_18600.0---home_66600.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_18600.0---home_68400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---home_69600.0	0	0	1	0	0	1	0	0	0	0	0	0	0
work_18600.0---home_70800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---home_73800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---home_75000.0	0	0	1	0	2	0	0	0	0	0	0	0	0
work_18600.0---home_75600.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_18600.0---home_76200.0	0	1	0	0	0	1	0	0	0	0	0	0	0
work_18600.0---home_7800.0	1	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---home_78000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18600.0---home_78600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---home_9600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18600.0---leisure_10800.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---leisure_1200.0	2	1	3	3	0	1	1	0	0	0	0	0	0
work_18600.0---leisure_1800.0	0	1	1	1	0	0	0	0	0	0	0	0	0
work_18600.0---leisure_2400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18600.0---leisure_3000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---leisure_3600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---leisure_4800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_18600.0---leisure_5400.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---leisure_600.0	4	6	2	3	4	1	0	1	0	0	0	0	0
work_18600.0---leisure_6000.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_18600.0---leisure_9600.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---other_1200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---other_13800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_18600.0---other_1800.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---other_19200.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---other_3000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---other_4800.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_18600.0---other_600.0	2	1	2	1	0	0	0	0	0	0	0	0	0
work_18600.0---pt interaction	19	36	21	7	2	0	0	0	0	0	0	0	0
work_18600.0---ride interaction	31	2	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---shopping_1200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_18600.0---shopping_14400.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_18600.0---shopping_1800.0	0	0	1	0	0	0	0	0	0	0	1	0	0
work_18600.0---shopping_3000.0	1	1	1	0	0	0	0	0	0	0	0	0	0
work_18600.0---shopping_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_18600.0---shopping_600.0	0	2	1	0	1	0	0	1	0	0	0	0	0
work_18600.0---work_1200.0	0	0	1	1	0	0	0	0	0	0	0	0	0
work_18600.0---work_13200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_18600.0---work_3000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_19200.0---car interaction	167	24	7	2	0	1	0	0	0	0	0	0	0
work_19200.0---home_10200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---home_1200.0	0	0	0	1	0	0	0	0	1	0	0	0	0
work_19200.0---home_18600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_19200.0---home_19200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19200.0---home_2400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_19200.0---home_3000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19200.0---home_3600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---home_46200.0	0	0	1	0	0	0	0	0	0	0	0	0	1
work_19200.0---home_53400.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_19200.0---home_56400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---home_58800.0	0	1	0	0	0	0	0	0	0	0	1	0	0
work_19200.0---home_59400.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19200.0---home_60000.0	0	0	0	0	0	0	1	0	1	0	0	0	0
work_19200.0---home_60600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19200.0---home_61200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_19200.0---home_61800.0	0	0	0	0	0	0	2	0	0	0	0	0	0
work_19200.0---home_63000.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19200.0---home_63600.0	1	0	0	0	0	0	0	0	1	0	0	0	0
work_19200.0---home_64800.0	0	0	1	1	0	0	1	0	0	0	0	0	0
work_19200.0---home_66000.0	0	0	0	0	0	0	1	1	0	0	0	0	0
work_19200.0---home_68400.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19200.0---home_69000.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19200.0---home_69600.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_19200.0---home_71400.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_19200.0---home_73800.0	0	0	0	1	0	0	1	0	2	0	0	0	0
work_19200.0---home_74400.0	0	0	0	0	1	0	1	1	0	0	0	0	0
work_19200.0---home_75000.0	0	1	0	1	0	0	0	0	0	0	0	0	0
work_19200.0---home_76200.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_19200.0---home_77400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19200.0---home_7800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19200.0---home_78000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---leisure_10200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19200.0---leisure_1200.0	2	3	1	3	0	0	0	0	0	0	0	0	0
work_19200.0---leisure_13200.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19200.0---leisure_1800.0	0	0	0	0	2	0	0	0	1	0	0	0	0
work_19200.0---leisure_2400.0	0	1	1	1	0	0	0	0	0	1	0	0	0
work_19200.0---leisure_600.0	3	1	2	3	0	1	0	1	0	0	0	0	0
work_19200.0---leisure_9600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_19200.0---other_1200.0	1	0	0	0	0	0	1	0	0	0	0	0	0
work_19200.0---other_3000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_19200.0---other_3600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_19200.0---other_600.0	0	0	1	1	0	0	0	0	0	0	0	0	0
work_19200.0---other_9600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19200.0---pt interaction	25	24	20	7	1	0	0	0	0	0	0	0	0
work_19200.0---ride interaction	27	2	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---shopping_1200.0	1	2	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---shopping_1800.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_19200.0---shopping_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_19200.0---shopping_600.0	0	2	3	1	0	2	0	1	1	0	0	0	1
work_19200.0---work_9600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---car interaction	151	26	8	2	2	0	1	0	1	0	0	0	0
work_19800.0---home_1200.0	0	0	0	1	0	0	0	2	0	0	0	0	0
work_19800.0---home_12600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_15000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_19800.0---home_15600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_1800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_2400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_3000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_4200.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_19800.0---home_48600.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_19800.0---home_50400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_19800.0---home_51600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19800.0---home_5400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_54600.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_56400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_58200.0	0	0	2	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_58800.0	0	1	0	0	0	1	0	0	1	0	0	0	0
work_19800.0---home_59400.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_19800.0---home_600.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_60000.0	0	0	0	0	0	1	1	0	0	0	0	0	0
work_19800.0---home_63000.0	0	0	1	0	0	0	0	0	0	0	0	0	2
work_19800.0---home_63600.0	1	0	0	1	1	0	0	0	0	0	0	0	0
work_19800.0---home_65400.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_19800.0---home_67200.0	0	1	0	0	0	0	0	0	1	0	0	0	0
work_19800.0---home_70200.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_19800.0---home_72000.0	0	0	0	1	0	1	0	0	0	0	0	0	0
work_19800.0---home_73200.0	0	0	0	0	1	0	1	0	0	0	0	0	0
work_19800.0---home_73800.0	0	0	2	1	1	1	0	0	0	0	0	0	0
work_19800.0---home_74400.0	0	0	0	1	2	0	0	0	0	0	0	0	0
work_19800.0---home_75000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_19800.0---home_76200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---home_76800.0	0	0	1	1	1	0	0	0	0	0	0	0	0
work_19800.0---home_77400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_19800.0---home_7800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_19800.0---leisure_1200.0	0	2	1	2	0	0	0	0	0	0	0	0	0
work_19800.0---leisure_1800.0	0	1	0	1	1	0	1	0	0	0	0	0	0
work_19800.0---leisure_2400.0	1	0	0	1	0	0	0	0	0	0	0	0	0
work_19800.0---leisure_3000.0	0	1	0	1	0	0	0	0	0	0	0	0	0
work_19800.0---leisure_5400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---leisure_600.0	2	5	4	4	3	2	1	0	0	0	0	0	0
work_19800.0---leisure_6600.0	0	2	0	0	0	0	0	0	0	0	0	0	0
work_19800.0---other_1200.0	0	0	0	1	0	0	0	0	1	0	0	0	0
work_19800.0---other_2400.0	1	0	0	0	0	0	0	0	0	1	0	0	0
work_19800.0---other_600.0	1	1	0	0	0	1	0	0	0	0	0	0	0
work_19800.0---pt interaction	26	18	21	7	6	0	0	0	1	0	0	0	0
work_19800.0---ride interaction	26	2	0	0	0	0	0	0	0	0	0	0	0
work_19800.0---shopping_1200.0	0	6	1	0	1	0	0	0	0	0	0	0	0
work_19800.0---shopping_1800.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_19800.0---shopping_3600.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_19800.0---shopping_600.0	3	2	0	0	0	2	1	0	0	0	0	0	0
work_19800.0---shopping_9600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_19800.0---work_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---car interaction	135	29	8	2	1	1	1	1	0	0	0	0	0
work_20400.0---home_1200.0	0	1	0	0	1	0	0	0	0	0	0	0	1
work_20400.0---home_14400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---home_2400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---home_3000.0	0	0	0	0	1	0	0	0	0	0	0	0	2
work_20400.0---home_51000.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_20400.0---home_51600.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_20400.0---home_52200.0	0	0	0	0	0	0	1	0	0	0	0	0	0
work_20400.0---home_54600.0	1	0	0	1	0	0	0	0	0	0	0	0	0
work_20400.0---home_55800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_20400.0---home_57600.0	0	1	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---home_58200.0	0	0	0	1	0	0	0	1	0	1	0	0	0
work_20400.0---home_58800.0	0	0	0	0	1	0	1	0	0	0	0	0	0
work_20400.0---home_600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_20400.0---home_60600.0	0	0	0	0	0	0	0	1	0	0	0	0	0
work_20400.0---home_64200.0	0	1	0	0	1	0	0	0	0	1	0	0	0
work_20400.0---home_66600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---home_67200.0	0	0	1	1	0	0	0	0	0	0	0	0	0
work_20400.0---home_67800.0	0	0	0	0	0	0	0	0	1	0	0	0	0
work_20400.0---home_68400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_20400.0---home_69000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_20400.0---home_72600.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---home_73200.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_20400.0---home_73800.0	0	0	0	1	0	1	0	0	0	0	0	0	0
work_20400.0---home_74400.0	0	0	0	0	0	2	0	0	0	0	0	0	0
work_20400.0---home_75000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---home_75600.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_20400.0---home_76200.0	0	3	1	1	1	0	0	0	0	0	0	0	0
work_20400.0---home_76800.0	0	1	0	1	0	0	0	1	1	0	0	0	0
work_20400.0---home_7800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---home_8400.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_20400.0---leisure_10800.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_20400.0---leisure_1200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---leisure_13800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---leisure_17400.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---leisure_1800.0	0	0	1	0	0	0	0	1	0	0	0	0	0
work_20400.0---leisure_2400.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---leisure_3000.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---leisure_3600.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_20400.0---leisure_4800.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---leisure_600.0	2	4	2	1	2	0	1	0	0	0	0	0	0
work_20400.0---leisure_7200.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_20400.0---other_1200.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---other_3000.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_20400.0---other_4200.0	0	1	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---other_600.0	0	1	2	0	0	1	0	0	0	0	0	0	1
work_20400.0---other_9000.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_20400.0---pt interaction	33	35	19	7	1	0	0	0	0	0	0	0	0
work_20400.0---ride interaction	31	1	1	0	0	0	0	0	0	0	0	0	0
work_20400.0---shopping_10800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_20400.0---shopping_1200.0	0	0	3	1	0	0	0	0	0	0	0	0	0
work_20400.0---shopping_1800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---shopping_3600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_20400.0---shopping_600.0	1	5	0	1	1	0	2	1	0	0	0	0	1
work_20400.0---work_1200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_20400.0---work_7800.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_21000.0---car interaction	144	30	3	2	1	0	0	1	0	0	0	0	0
work_21000.0---home_12600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_21000.0---home_14400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_2400.0	0	0	0	0	1	0	0	0	0	0	0	1	0
work_21000.0---home_3000.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_21000.0---home_4200.0	0	0	0	0	2	0	0	0	0	0	0	0	0
work_21000.0---home_51600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_21000.0---home_52800.0	0	0	0	0	0	0	0	0	0	0	0	0	1
work_21000.0---home_53400.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_21000.0---home_54000.0	0	0	0	0	0	1	0	0	0	0	0	0	2
work_21000.0---home_54600.0	0	2	0	0	0	0	0	0	0	0	0	0	0
work_21000.0---home_55200.0	0	0	0	0	0	0	0	0	0	0	0	1	0
work_21000.0---home_56400.0	0	0	0	0	0	0	0	0	0	0	1	0	0
work_21000.0---home_58800.0	1	0	0	0	0	0	0	0	0	0	0	0	0
work_21000.0---home_59400.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_6000.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_21000.0---home_60000.0	0	0	0	1	1	0	0	0	0	0	0	0	0
work_21000.0---home_61800.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_21000.0---home_63000.0	0	1	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_63600.0	0	0	0	0	0	1	0	1	0	0	0	0	0
work_21000.0---home_64200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_65400.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_21000.0---home_67800.0	0	0	0	0	0	0	0	0	0	1	0	0	0
work_21000.0---home_68400.0	0	0	1	0	0	0	0	0	0	0	0	0	0
work_21000.0---home_71400.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_21000.0---home_72600.0	0	0	0	0	2	0	0	0	0	0	0	0	0
work_21000.0---home_73200.0	0	1	0	2	0	0	1	1	0	0	0	0	0
work_21000.0---home_73800.0	0	1	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_74400.0	0	0	1	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_75600.0	1	0	1	0	1	0	0	0	0	0	0	0	0
work_21000.0---home_76200.0	0	0	0	0	1	0	0	0	0	0	0	0	0
work_21000.0---leisure_1200.0	0	4	1	4	0	0	1	0	0	0	0	0	0
work_21000.0---leisure_1800.0	1	1	1	0	0	1	0	0	0	0	0	0	0
work_21000.0---leisure_3000.0	0	0	0	2	1	0	0	0	0	0	0	0	0
work_21000.0---leisure_600.0	6	5	4	1	2	2	0	0	0	0	0	0	0
work_21000.0---leisure_9600.0	0	0	0	0	0	1	0	0	0	0	0	0	0
work_21000.0---other_1200.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_21000.0---other_12000.0	0	1	0	0	0	0	0	0	0	0	0	0	0
work_21000.0---other_1800.0	2	0	2	1	0	1	0	0	0	0	0	0	0
work_21000.0---other_2400.0	0	1	1	2	0	0	0	0	0	0	0	0	0
work_21000.0---other_3600.0	0	1	0	0	0	1	0	0	0	0	0	0	0
work_21000.0---other_600.0	2	0	1	1	0	1	0	0	0	1	0	0	0
work_21000.0---other_6000.0	0	0	0	1	0	0	0	0	0	0	0	0	0
work_21000.0---pt interaction	29	31	16	10	2	0	0	0	0	0	0	0	0
work_21000.0---ride interaction	33	2	0	0	0	0	0	0	0	0	0	0	0
work_21000.0---shopping_1200.0	2	2	2	1	2	1	1	0	0	0	0	0	1
